YearWeek,WeekStartDate,WeekEndDate,Cases,temp_mean_C,temp_max_C,temp_min_C,precipitation_sum (mm),rain_sum (mm),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm),District_ampara,District_anuradhapura,District_badulla,District_batticaloa,District_colombo,District_galle,District_gampaha,District_hambantota,District_jaffna,District_kalmunai,District_kalutara,District_kandy,District_kegalle,District_kilinochchi,District_kurunegala,District_mannar,District_matale,District_matara,District_monaragala,District_mullaitivu,District_nuwara eliya,District_polonnaruwa,District_puttalam,District_ratnapura,District_trincomalee,District_vavuniya,sunshine_duration (h),daylight_duration (h)
2022-W01,2022-01-03,2022-01-09,8,24.486,28.9,21.7,50.8,50.8,21.4,19.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.412933333333335,82.02304722222222
2022-W01,2022-01-03,2022-01-09,12,24.971,29.9,21.9,14.1,14.1,20.4,24.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.00490833333333,81.60996388888888
2022-W01,2022-01-03,2022-01-09,64,21.649499999999996,24.9,18.0,78.1,78.1,14.5,16.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.88259722222222,82.13289444444445
2022-W01,2022-01-03,2022-01-09,26,25.314,28.2,23.1,67.1,67.1,23.6,21.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.86163055555555,81.85804166666667
2022-W01,2022-01-03,2022-01-09,563,26.214,32.0,22.8,27.9,27.9,22.6,29.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.098525,82.16033333333334
2022-W01,2022-01-03,2022-01-09,95,25.243,29.2,22.3,45.3,45.3,16.7,24.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.54448055555556,82.48909166666667
2022-W01,2022-01-03,2022-01-09,457,26.357,32.6,22.4,26.2,26.2,22.3,29.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.67958055555555,82.10544166666668
2022-W01,2022-01-03,2022-01-09,22,26.471,31.7,23.7,15.6,15.6,29.2,29.86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.34641944444444,82.46173055555555
2022-W01,2022-01-03,2022-01-09,31,25.714,28.4,23.0,3.6,3.6,26.5,27.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.34075555555555,81.08368055555556
2022-W01,2022-01-03,2022-01-09,27,25.557,28.3,22.6,103.6,103.6,24.6,20.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.59602777777778,81.96807777777778
2022-W01,2022-01-03,2022-01-09,180,25.443,31.3,21.6,32.8,32.8,13.9,26.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.54143055555555,82.29743888888889
2022-W01,2022-01-03,2022-01-09,89,23.414,27.9,20.2,11.3,11.3,22.1,25.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.72210277777778,82.02304722222222
2022-W01,2022-01-03,2022-01-09,55,24.9,30.8,20.1,15.2,15.2,18.2,28.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.52518611111111,82.02304722222222
2022-W01,2022-01-03,2022-01-09,4,25.629,28.1,23.1,5.9,5.9,24.5,26.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73.61303333333333,81.1947861111111
2022-W01,2022-01-03,2022-01-09,115,25.557,31.7,22.0,4.6,4.6,22.7,28.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.28285555555556,81.94058055555556
2022-W01,2022-01-03,2022-01-09,28,26.329,30.5,23.4,5.4,5.4,27.4,30.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.95027499999999,81.36112777777778
2022-W01,2022-01-03,2022-01-09,20,24.1,29.9,19.3,5.8,5.8,18.8,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68.40914166666667,81.94058055555556
2022-W01,2022-01-03,2022-01-09,44,25.514,29.2,23.3,35.6,35.6,20.9,24.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.06730277777778,82.54379166666668
2022-W01,2022-01-03,2022-01-09,0,26.014,28.0,23.5,17.6,17.6,23.7,27.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.36274166666666,81.25027777777778
2022-W01,2022-01-03,2022-01-09,8,21.649499999999996,24.2,17.299999999999997,26.6,26.6,15.9,19.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64.25143333333334,82.13289444444445
2022-W01,2022-01-03,2022-01-09,7,24.9,29.9,22.0,49.0,49.0,19.0,21.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.21376111111111,81.77542777777778
2022-W01,2022-01-03,2022-01-09,104,25.857,31.2,22.3,21.7,21.7,23.8,26.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72.11556666666667,81.72030833333334
2022-W01,2022-01-03,2022-01-09,23,25.614,28.5,22.6,38.4,38.4,23.9,24.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71.50771388888889,81.52710555555556
2022-W01,2022-01-03,2022-01-09,2,24.857,29.3,22.0,9.5,9.5,21.6,25.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.66894444444445,81.44416388888888
2022-W02,2022-01-10,2022-01-16,7,25.157,30.1,22.0,33.1,33.1,15.1,22.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.12686666666667,82.15970277777778
2022-W02,2022-01-10,2022-01-16,15,25.457,30.9,21.8,9.6,9.6,18.3,24.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.76389722222222,81.76761388888889
2022-W02,2022-01-10,2022-01-16,55,21.649499999999996,26.4,17.299999999999997,33.3,33.3,10.9,22.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8043111111111,82.26396666666668
2022-W02,2022-01-10,2022-01-16,32,25.757,28.6,23.2,24.9,24.9,22.1,23.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.79483611111111,82.0030861111111
2022-W02,2022-01-10,2022-01-16,528,26.143,31.7,22.2,12.8,12.8,19.2,28.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.29440555555556,82.29001944444444
2022-W02,2022-01-10,2022-01-16,110,25.9,29.3,23.0,18.3,18.3,13.8,26.39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.98169722222222,82.60208611111112
2022-W02,2022-01-10,2022-01-16,442,26.357,34.0,22.0,18.1,18.1,13.6,28.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6998611111111,82.23790833333332
2022-W02,2022-01-10,2022-01-16,34,26.5,31.0,22.9,15.8,15.8,23.7,28.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.59470555555555,82.57611111111112
2022-W02,2022-01-10,2022-01-16,47,26.043,29.6,23.0,8.5,8.5,22.0,25.51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.43249722222222,81.2681361111111
2022-W02,2022-01-10,2022-01-16,17,26.029,28.3,23.7,31.7,31.7,20.2,23.74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.05386666666666,82.10752777777778
2022-W02,2022-01-10,2022-01-16,155,25.943,30.0,22.4,13.8,13.8,12.5,28.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.92614722222223,82.42015833333333
2022-W02,2022-01-10,2022-01-16,97,23.7,29.3,19.0,15.5,15.5,20.9,26.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.69270833333333,82.15970277777778
2022-W02,2022-01-10,2022-01-16,49,25.114,31.5,20.4,8.4,8.4,15.3,27.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.02431666666666,82.15970277777778
2022-W02,2022-01-10,2022-01-16,1,25.571,29.7,22.3,7.5,7.5,20.7,24.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64.96360555555556,81.37358055555556
2022-W02,2022-01-10,2022-01-16,157,25.786,32.3,21.1,7.3,7.3,21.1,28.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.38334722222221,82.08142777777778
2022-W02,2022-01-10,2022-01-16,28,26.371,31.4,22.3,9.2,9.2,24.2,28.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.41349444444444,81.53144722222223
2022-W02,2022-01-10,2022-01-16,8,24.329,30.8,19.7,6.0,6.0,18.0,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.70695833333333,82.08142777777778
2022-W02,2022-01-10,2022-01-16,37,26.114,29.2,23.6,14.4,14.4,23.6,27.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.99516944444444,82.6540138888889
2022-W02,2022-01-10,2022-01-16,1,26.3,28.6,23.8,13.5,13.5,20.0,25.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64.28468611111111,81.42623888888889
2022-W02,2022-01-10,2022-01-16,5,21.649499999999996,24.2,17.299999999999997,17.1,17.1,13.5,21.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.43625,82.26396666666668
2022-W02,2022-01-10,2022-01-16,9,25.4,30.7,22.4,31.0,31.0,16.0,23.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61.29466388888889,81.92466666666667
2022-W02,2022-01-10,2022-01-16,138,26.186,32.0,22.7,12.0,12.0,19.0,27.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68.27430277777778,81.87235277777776
2022-W02,2022-01-10,2022-01-16,24,26.2,29.1,23.6,26.6,26.6,21.6,24.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.05379166666667,81.68897222222222
2022-W02,2022-01-10,2022-01-16,8,25.129,30.2,21.2,13.0,13.0,18.8,24.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.28334166666667,81.61025555555555
2022-W03,2022-01-17,2022-01-23,8,24.386,30.5,18.2,5.4,5.4,17.1,31.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.89059722222223,82.33706388888889
2022-W03,2022-01-17,2022-01-23,9,24.771,31.3,18.9,0.6,0.6,19.1,31.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5149611111111,81.97215833333334
2022-W03,2022-01-17,2022-01-23,25,21.649499999999996,26.8,17.299999999999997,13.9,13.9,14.6,28.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.741275,82.4341
2022-W03,2022-01-17,2022-01-23,26,24.957,28.8,19.4,9.6,9.6,20.1,30.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.46406944444445,82.1913
2022-W03,2022-01-17,2022-01-23,411,26.057,33.1,18.2,5.8,5.8,22.3,35.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.91513055555555,82.45834444444444
2022-W03,2022-01-17,2022-01-23,83,25.343,29.2,20.7,8.9,8.9,14.6,30.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.372175,82.74881388888889
2022-W03,2022-01-17,2022-01-23,305,26.457,33.7,18.1,5.4,5.4,19.7,36.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.80587222222222,82.40985
2022-W03,2022-01-17,2022-01-23,26,26.557,32.2,21.0,1.7,1.7,24.2,36.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.08046388888889,82.72463333333333
2022-W03,2022-01-17,2022-01-23,79,25.514,28.9,20.7,2.1,2.1,23.2,31.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.09688055555556,81.50735555555555
2022-W03,2022-01-17,2022-01-23,42,25.386,28.5,19.9,9.5,9.5,21.6,31.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.86577777777778,82.2885
2022-W03,2022-01-17,2022-01-23,120,25.457,32.8,18.4,14.7,14.7,17.2,32.74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.34969166666667,82.57947222222222
2022-W03,2022-01-17,2022-01-23,73,23.243,30.9,17.299999999999997,0.8,0.8,20.6,33.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.24381388888888,82.33706388888889
2022-W03,2022-01-17,2022-01-23,20,25.143,32.8,17.8,3.1,3.1,17.0,37.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.20312777777778,82.33706388888889
2022-W03,2022-01-17,2022-01-23,12,24.743,29.9,18.2,2.0,2.0,21.7,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.20136388888888,81.60546944444445
2022-W03,2022-01-17,2022-01-23,109,25.671,33.7,17.299999999999997,1.7,1.7,20.4,36.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75.90166388888889,82.26420833333334
2022-W03,2022-01-17,2022-01-23,25,25.929,31.0,18.9,2.0,2.0,26.1,34.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.46381944444444,81.75238055555556
2022-W03,2022-01-17,2022-01-23,25,23.9,31.4,17.299999999999997,1.2,1.2,17.7,34.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.04016111111112,82.26420833333334
2022-W03,2022-01-17,2022-01-23,31,25.629,29.0,21.2,3.3,3.3,25.3,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.98743611111112,82.79714722222222
2022-W03,2022-01-17,2022-01-23,0,25.271,28.5,19.6,3.7,3.7,20.6,31.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.19421388888888,81.65447777777777
2022-W03,2022-01-17,2022-01-23,4,21.649499999999996,24.2,17.299999999999997,4.8,4.8,13.7,28.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.61628055555555,82.4341
2022-W03,2022-01-17,2022-01-23,3,24.686,31.5,18.4,5.1,5.1,17.3,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.39393055555556,82.11831666666667
2022-W03,2022-01-17,2022-01-23,96,25.529,31.6,18.4,1.8,1.8,20.0,33.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74.55094166666667,82.06963055555555
2022-W03,2022-01-17,2022-01-23,41,25.4,29.5,19.4,3.0,3.0,19.9,31.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.18769999999999,81.898975
2022-W03,2022-01-17,2022-01-23,6,24.557,31.1,17.4,1.1,1.1,20.0,31.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.41126388888888,81.82570833333332
2022-W04,2022-01-24,2022-01-30,4,24.7,30.1,19.0,5.1,5.1,15.7,29.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.39605,82.5485861111111
2022-W04,2022-01-24,2022-01-30,32,25.129,31.8,19.8,4.8,4.8,18.5,28.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.07861111111112,82.21600277777777
2022-W04,2022-01-24,2022-01-30,42,21.649499999999996,26.5,17.299999999999997,8.0,8.0,14.0,28.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.28935,82.63704166666666
2022-W04,2022-01-24,2022-01-30,15,25.371,29.2,21.2,17.7,17.7,18.1,29.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6468861111111,82.41573055555556
2022-W04,2022-01-24,2022-01-30,277,26.043,32.3,21.2,7.2,7.2,18.5,32.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.22484722222222,82.65913888888889
2022-W04,2022-01-24,2022-01-30,69,25.6,30.3,21.7,7.6,7.6,14.9,30.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.57815000000001,82.92391388888889
2022-W04,2022-01-24,2022-01-30,170,26.514,34.6,21.0,4.2,4.2,18.6,33.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.40546666666667,82.6149388888889
2022-W04,2022-01-24,2022-01-30,32,26.471,31.8,22.1,6.0,6.0,24.9,34.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8144,82.90187777777778
2022-W04,2022-01-24,2022-01-30,85,26.086,29.8,23.2,10.1,10.1,26.0,29.31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.58963888888889,81.79242222222221
2022-W04,2022-01-24,2022-01-30,30,25.629,28.4,21.7,8.8,8.8,19.0,29.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.62948055555556,82.50432222222223
2022-W04,2022-01-24,2022-01-30,99,25.8,31.1,21.2,5.5,5.5,14.9,32.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.33000277777778,82.76955277777778
2022-W04,2022-01-24,2022-01-30,83,23.557,30.4,17.299999999999997,3.2,3.2,20.5,31.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.42459722222222,82.5485861111111
2022-W04,2022-01-24,2022-01-30,40,25.314,32.4,19.0,2.8,2.8,17.5,33.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.16270833333333,82.5485861111111
2022-W04,2022-01-24,2022-01-30,5,25.229,30.3,20.6,11.9,11.9,22.4,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.09869166666667,81.88183333333333
2022-W04,2022-01-24,2022-01-30,82,25.9,33.3,19.3,4.2,4.2,18.3,33.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74.47092222222223,82.48218888888889
2022-W04,2022-01-24,2022-01-30,15,26.529,32.3,22.0,8.4,8.4,27.6,32.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.65684999999999,82.01571111111112
2022-W04,2022-01-24,2022-01-30,16,24.4,31.3,17.6,2.6,2.6,15.9,32.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.29223333333333,82.48218888888889
2022-W04,2022-01-24,2022-01-30,17,25.857,28.0,22.5,2.7,2.7,28.7,30.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.62555555555555,82.96796944444445
2022-W04,2022-01-24,2022-01-30,1,25.443,28.5,22.4,23.5,23.5,21.4,27.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71.83592777777778,81.92649166666666
2022-W04,2022-01-24,2022-01-30,2,21.649499999999996,24.2,17.299999999999997,2.6,2.6,11.3,27.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.18744166666666,82.63704166666666
2022-W04,2022-01-24,2022-01-30,5,25.143,31.3,20.1,9.8,9.8,14.7,28.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.1363638888889,82.3492111111111
2022-W04,2022-01-24,2022-01-30,84,25.929,31.7,21.0,7.2,7.2,19.5,30.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74.08545277777777,82.30484166666666
2022-W04,2022-01-24,2022-01-30,27,25.557,29.8,21.9,14.1,14.1,19.6,28.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.74281111111111,82.14930555555556
2022-W04,2022-01-24,2022-01-30,8,24.886,31.6,20.3,6.6,6.6,18.1,27.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.74939166666667,82.08254444444444
2022-W05,2022-01-31,2022-02-06,3,25.057,30.9,20.3,1.5,1.5,15.1,32.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6563,82.7955361111111
2022-W05,2022-01-31,2022-02-06,15,25.386,32.4,19.2,0.6,0.6,15.6,35.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.00899722222222,82.50053333333332
2022-W05,2022-01-31,2022-02-06,12,21.649499999999996,27.5,17.299999999999997,8.9,8.9,12.3,30.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2289,82.87400000000001
2022-W05,2022-01-31,2022-02-06,18,25.757,29.4,20.9,7.7,7.7,16.8,33.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6378,82.6776861111111
2022-W05,2022-01-31,2022-02-06,220,25.671,30.9,20.9,10.0,10.0,18.4,31.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.26273055555556,82.89360555555555
2022-W05,2022-01-31,2022-02-06,62,25.929,30.2,22.2,8.6,8.6,14.1,31.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.10521944444444,83.12849999999999
2022-W05,2022-01-31,2022-02-06,96,26.271,34.7,20.5,7.1,7.1,17.7,34.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.18488611111111,82.85439444444445
2022-W05,2022-01-31,2022-02-06,18,27.114,33.6,23.2,4.6,4.6,27.7,39.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.75708055555555,83.10894722222223
2022-W05,2022-01-31,2022-02-06,61,25.686,30.2,20.2,1.5,1.5,17.4,33.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6297861111111,82.12488611111112
2022-W05,2022-01-31,2022-02-06,38,26.186,28.6,22.0,5.7,5.7,16.8,33.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.86876388888889,82.756275
2022-W05,2022-01-31,2022-02-06,70,25.886,30.3,20.7,11.9,11.9,17.4,31.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.00512222222223,82.99155277777778
2022-W05,2022-01-31,2022-02-06,52,24.214,32.0,17.299999999999997,1.2,1.2,18.8,36.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.43509722222221,82.7955361111111
2022-W05,2022-01-31,2022-02-06,5,25.729,33.6,19.2,4.7,4.7,16.3,37.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.07664722222222,82.7955361111111
2022-W05,2022-01-31,2022-02-06,2,24.886,30.1,19.7,0.1,0.1,17.1,32.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.60965555555556,82.20417777777777
2022-W05,2022-01-31,2022-02-06,51,26.329,34.7,18.3,1.5,1.5,19.1,38.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77.39195000000001,82.73663611111111
2022-W05,2022-01-31,2022-02-06,16,26.343,32.5,19.2,0.6,0.6,24.5,38.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.00098333333332,82.3229
2022-W05,2022-01-31,2022-02-06,12,24.671,32.7,17.299999999999997,1.2,1.2,15.8,37.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.43080833333333,82.73663611111111
2022-W05,2022-01-31,2022-02-06,22,26.3,29.6,23.2,12.5,12.5,26.9,33.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.98684166666666,83.16759166666667
2022-W05,2022-01-31,2022-02-06,0,25.729,28.8,20.9,0.6,0.6,15.7,32.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.4611,82.24378055555555
