PC1,PC2,PC3,PC4,PC5,PC6,PC7,risk_level
-0.6352316886366401,-0.7421683312302343,0.5188061908491047,-1.5750025728470172,0.5751077255335791,-0.7033113520705174,-0.2709631163767795,0
-1.0487642740451075,-0.17973739522615903,0.3804063306813357,-1.0702088958162732,1.0458488136043764,-0.6411942205905025,-0.18872611968684969,0
-0.6862077752827372,-1.4919986473015108,-0.59882505433102,-0.5602526140707919,0.9677216694310684,-0.6351782616157586,0.017136788925853234,1
-1.8473337564828953,-1.5691105627781603,0.6996136866892281,-0.6542395517962977,-0.6583708935731094,-0.0006818832502545065,-0.22022848232541256,0
-1.1094852403968896,-1.5685684470075358,-0.5039316426418902,-0.6772070861718766,-0.3225501010771145,-0.5286324373323086,-0.24464018284318947,0
-1.063467881462528,-0.7825126133196987,0.34975742377697033,-1.3889152648661942,0.20089951623634122,-0.87057434032585,-0.2554724920386256,0
-0.5038310360897502,-1.0155717547712748,-0.09540139726256668,-1.1255488029164935,-0.6337560172713934,-0.40821838238406355,-0.4569094642598151,1
-0.12047824542979675,-0.7843377416455517,0.4050303512395005,-1.624912199252756,-0.060570262924509656,-0.26486333463514916,-0.3196829991981855,1
-1.4796656848184857,-1.594305047128778,0.042217260693262794,-0.7073974206883317,-0.6231552834801994,-0.4320663570464129,-0.3135923282023429,0
-0.22678813311571108,-0.4367377695512006,0.848980662968493,-1.0828627633758159,0.7167652919854243,-0.44725362871863833,-0.20539363838168231,0
-0.8616473167697376,-0.37920609103837755,0.3306003163453067,-1.443551631350705,0.8324567092988425,-1.0729650385391678,0.11962914723041344,0
-3.817479438279636,-2.5103665569864893,1.1783221735950271,0.24751910236835303,0.3425908352068771,-0.3007135263514088,0.17414349509437546,1
-1.4372831064342573,-0.47163932555052657,-0.5759471621239878,-0.9275480481998036,0.23651528721624404,-0.7693154248144123,-0.21239881866619945,0
-0.32783784706506086,-0.8331474760055169,-0.33011592600606354,-1.238271193045477,0.15786593106587596,-0.5952467679072733,-0.4614366661066777,1
-0.8286136410457987,-0.18805391722886988,0.35188812868079383,-1.379870453886816,0.7372802413132208,-0.6214501231921201,-0.09593145245923979,0
-1.3917603384162942,-1.014231247628213,0.053303018609562006,-1.0962422716280642,-0.09334881203932226,-0.6869554961828039,-0.43010148838170376,1
-1.104556676052683,-2.5489851185706924,0.13871071073046198,-0.4786883139615987,-0.42896623490231883,0.3142980199313214,-0.13805889313078235,1
-0.690517521724898,-2.3574064723208767,0.1617944438668416,-0.8494756958706581,-0.575268983372752,0.22667917255031408,-0.2745239536233384,0
-2.7435205478106797,-2.927887428376097,0.7831986123712236,0.1345583606061733,-0.136426940519379,0.28843879509730513,0.4148331646220153,0
-0.9858299063309627,-2.0287063340561997,0.6711286811046941,-0.7461207404330303,0.05242046967448612,0.2279439769535746,-0.02067549229601547,0
0.11408224417918288,-2.153008754212441,0.022763598982702977,-0.9053098214468199,-1.091075109033746,0.7608534775056807,-0.1066073003626586,1
-0.7699085642463063,-2.035524545891008,-0.017739313149193407,-0.3563529308257667,0.6502768461530716,-0.13953230963254368,0.07617681185769719,1
0.2597982272715196,-2.3433200032953407,-0.46121193149967155,-0.8461795512451044,-1.1114132995278534,0.7267550600541913,-0.02090339231227752,1
0.7507102700353251,-1.5328774007062194,0.4033271675820279,-1.1038978583657941,-0.487652524458779,0.3888883639276871,0.1531416244756468,0
-0.5432352536824555,-1.692233219712374,0.9866322264912458,-1.3452773276205654,0.1715322287378408,0.005555075546102252,0.09948764808777132,1
-0.746454235287377,-1.8298862237736482,0.8761139485243307,-0.8221254369059044,0.15176523280669546,0.2233762071859784,0.0802802612161229,1
-0.44929687542278723,-2.276468388957715,-0.48939797328329027,-0.5381915040848629,-0.627781186918612,0.5915690902995941,-0.20414734385955158,1
-1.0915694621470462,-2.838137615469317,0.6423881145194396,-0.5104091007083684,-1.1035764579076703,0.7424864184786575,-0.10206838596760233,0
-0.2800465040905258,-2.7878775772796844,-0.4043103039855376,-0.5989109110866582,-1.0033774207958686,0.6605077685100526,0.13092633305280124,0
-0.987950822657654,-2.344875034055914,0.7107242652055821,-1.044149162088014,-0.5872398934965335,0.3788177724714838,-0.0504670871007067,1
-0.011794713826304943,-2.6076215692085225,-0.2474615823838442,-0.8419346580977992,-1.4437974450793964,0.8197451771279936,-0.17144630726232904,1
-0.03554211510932744,-1.9265727148165306,0.8912828218356765,-1.3922216145534174,-0.8486678639199078,0.652258171188162,0.13064220837905136,1
-0.9485986025545218,-2.9475729121733907,0.11287794248856489,-0.4773735336039798,-0.9825996870154972,0.6347614162212053,0.021339777441838775,0
-0.21453175026535384,-1.3135366227759855,1.3049332108026603,-0.9239736392796486,0.18560491390075523,0.08506869574425686,-0.17017491675772603,0
-0.8800431441396278,-2.0797976146653268,0.771220010312752,-1.0503991437801297,0.09809314956378329,0.09312466209630163,0.2815177708161991,0
-3.0334095143716606,-3.23557867449909,1.378525066059126,0.2805090434437061,0.4772083331051408,0.07096596627328193,0.5363105578522751,0
-0.8976592231551219,-2.4534185894702176,-0.11144673736542272,-0.6660840638595682,-0.6010691710448955,0.29392017180096874,-0.17318074252433882,0
-0.43751689305738184,-2.302674859903345,0.12609259438182313,-0.8976765278624429,-0.7457390009542109,0.38497214947028485,-0.11405928938085948,1
-0.723818412337926,-2.1231373601472407,0.49746890870016136,-0.9401861113739631,-0.10589511849847115,0.13911869078989803,0.14128903272582485,1
-0.9972037319040075,-2.616807935576803,0.3265729335475077,-0.83765762397401,-0.9367480693254918,0.48125096845401893,-0.2908068754084641,1
-1.1194594895843029,-2.3447731311021327,0.03174331965620209,-0.37185521281208334,-0.07877410732035438,0.009752706531622043,-0.20521899546060116,0
-0.6481659402649642,-1.9567447142871726,-0.06574169449586158,-0.7950731107930352,-0.3426650788846631,0.004122437000131883,-0.6053055826460279,1
-2.717286906407346,-3.075846071421433,0.8529607951259673,0.2610129268771513,-0.014121839817066072,0.177463833394934,0.34797839477542186,1
-0.7936479349201789,-1.530435473652302,0.244908210225041,-0.6986664799029555,0.5471411357398126,-0.05038820024206394,-0.07641397722969258,0
0.12262041758859547,-1.6653031839872963,-0.2695419757061073,-0.7809365577819724,-0.004363984979520546,0.04617382446649123,-0.20024930287956863,0
-0.3478519285517652,-1.7972186386169056,-0.2163169862603025,-0.41790586328078394,0.6737494074448417,-0.24326337439983944,-0.032524007636198074,0
0.6363789400696325,-1.7324332841581591,-0.7636631232812027,-0.9085031549283885,-0.4834968940197861,0.1694551719672738,-0.4024637009683975,0
0.7401726471054493,-1.1437792147729593,0.5365223587679596,-1.0976592477230207,-0.17847975415252954,0.2546908711273018,0.04751775257300121,1
-0.0837638771418285,-0.5714385678551255,0.9456080085519802,-1.5790120917308232,0.3308265972346875,-0.31089089442658535,-0.03864698443551971,1
-0.6578622084688198,-1.4754414427002418,0.5654647800258963,-0.7274227985017605,0.6981004660953668,-0.299778150778282,0.036664973963683165,0
-0.18752765317290432,-1.9513033099006312,-0.4005732008791484,-0.49892865675850734,0.3786327916054139,-0.16801899856406544,0.07245937276485505,0
-1.335133799733251,-2.5453182791330056,0.6676057068448705,-0.4082023712340639,-1.051084405283282,0.5263174525540203,-0.2104409911915083,0
-0.3544873938226741,-2.277279921918079,-0.29666081894221635,-0.5910873147660196,-0.7069980536062516,0.25316259276561004,-0.11107679367129526,0
-0.8331670827006955,-1.3100758786340054,0.5354224002041367,-1.138813029985344,-0.18885255301615658,-0.05766367048305226,-0.2776160003307804,1
-0.016544117133793407,-2.100656939774328,-0.46761947718391195,-0.7625521453422368,-0.7983973608228412,0.28887563272764505,-0.2803602846081324,1
0.6194757697463826,-0.9279469624560368,0.667846023034628,-1.6192230349999357,-0.39247730295407063,0.3075536573526743,-0.17646766152635995,1
-1.0312671425517657,-2.755842668314641,-0.13857146482263524,-0.3405705205424858,-0.8017244110258066,0.36106963640396944,-0.052041204755416584,0
0.09614650605903839,-0.8814033642750752,1.867366101111689,-1.0771730008950886,0.48736761680493673,0.034957586937382164,-0.08576012559616182,0
-0.8854483373362307,-0.8781807720334813,0.645172722963792,-1.1258504867153998,0.7256013570035711,-0.20175678367865546,0.04216943662096713,0
-3.149449164196806,-3.3359460650801265,1.1354777323730016,0.4834829125560931,0.5875948480289099,-0.1318299326364713,0.508788558996278,0
-0.9415833084640222,-1.9059232693223382,-0.4860642776379318,-0.5645733414657766,-0.08668283681268528,-0.23910391415223284,-0.20568063693694474,0
-0.1890551546449783,-1.55372268181954,-0.047504581781166094,-0.9485913375863354,-0.06772535173837525,-0.06178697739262028,-0.3512650717714554,1
-0.6158350694740222,-1.266367299761852,0.2806456186757279,-0.971105531548285,0.4860501786246638,-0.21637386521629604,-0.1366874926725909,0
-0.7937511121973733,-1.8158947752715642,-0.09055357632352745,-0.8399667587113272,-0.22955105768579337,-0.12328234566654168,-0.5661870252119747,1
-0.4733013253515831,-2.209344400864309,-0.22404985899552887,-0.4003843237938519,-0.015320679262729571,-0.11733487601102424,0.1512906382211921,0
-0.16812846349874697,-2.5543010495110603,-0.4812043415193017,-0.5722079462338349,-0.4905464026395509,0.24306199807674744,-0.02664574585389103,1
-2.555866210050726,-3.1096743440410575,0.4423659355542341,0.3936633464112077,-0.2309652367577475,0.16253507325211108,0.538849354389079,0
-0.38701747638586187,-1.9091313757003259,0.1155145381083359,-0.568607124282281,0.4425409502640471,-0.06743335106994779,0.2597168412716173,0
-0.2205962668247231,-1.7122149150851667,0.03172578590908368,-0.5752356790243891,0.16832717710658796,0.08305775539167691,-0.08291642596129252,0
-0.22208905741564494,-1.641084209177837,-0.34232914411418636,-0.3497930850392603,0.7863430723935557,-0.3756735430754135,0.13560694881408267,0
0.503185287662873,-1.8435502084377513,-0.8645420159645555,-0.7160888214301339,-0.5874856352198888,0.27231839511141925,-0.36992691988049936,0
1.746291118249701,-0.8669700056675964,0.43795379138979623,-1.3439824434004073,-0.41947248904351614,0.46048225314903585,0.20346851813122616,0
-0.36803658596559624,-2.178232159944883,0.11642099591086713,-0.8382626195996795,0.16165346741910142,-0.006352031341348639,0.21475908384462086,0
-0.19369156327863593,-1.6993365254254535,0.2546463191157957,-0.6029779883866483,0.8305949655010765,-0.29625130862079535,0.44181019362756374,0
-0.32127796585482427,-1.7602232933487147,-0.0026742745392546122,-0.4592798768059757,0.3009572552785164,0.06510001435934501,0.07163138636420545,0
-0.5101957448354096,-2.9310539284596295,0.14758434113543525,-0.3482574005967688,-1.1533615991982324,0.8408556225865812,0.08309026864827866,0
0.2272283968619407,-2.458656803860575,-0.6950917926263899,-0.5245152656624367,-0.7270641636116351,0.5097946710990682,0.0726445618771339,0
-0.6523422198863922,-2.385783643355237,0.18071145260946345,-0.6880926984986421,-0.03399764231387606,0.04889866156372421,0.1583100567167264,0
0.6055106421854736,-2.4956411152349336,-0.6322932512708308,-0.7301702093574347,-1.2744010888123716,0.7692361027740087,-0.085927668613152,0
0.6119553145941566,-2.0580283564071604,0.4194220883822567,-1.190388786736273,-0.9655837353908752,0.7688321890879369,0.3152494899548489,1
-0.4243546378275922,-3.051600300523626,-0.4023557864263919,-0.293278667460959,-1.0542033468960745,0.7148505433092863,0.0985615191469809,0
0.5218479615045964,-0.6845459440013237,1.2128675004338563,-1.0420934922589884,0.4639416399541453,0.1589887839834591,0.06015943652906745,0
-0.493991194585648,-2.1542130128154895,0.16366868886097485,-0.6988483927742541,0.6152389671715396,-0.260074761173238,0.4921599929672305,0
-2.9589970022176235,-3.3780753935932024,1.1445891485749573,0.5686122151577948,0.5812473239969314,0.09460099694848369,0.7273696469539821,1
-0.1585834075179636,-2.2484974914132008,-0.516186433075169,-0.5712627414113436,-0.24267646936652465,-0.006262834936406643,0.005221202934390224,0
0.35873326933968375,-1.9670120271948308,0.0306212570164306,-0.9002432941898916,-0.419314077419823,0.32285415151377034,-0.10413981662420747,0
-0.1592443937558755,-2.083685978657828,-0.07372433553410845,-0.6861988904982815,0.46620059727092816,-0.19572413768964236,0.41871020021627664,0
-0.3890295894006856,-2.568684897728723,-0.2046974167674861,-0.6350367317264557,-0.7049246688764677,0.3528930478813891,-0.16100992648298945,0
-2.040373630540421,0.798347810167475,-0.42539944139187347,-0.47626990797209184,0.1429893925540016,0.4281706345640794,0.0017043734238269387,0
-2.518847690655984,0.47815258626043705,-0.7747109247370513,-0.44123252344407365,-0.9205974305274625,-0.28921392692278985,-0.056304631994651036,0
-4.5974215434496175,-0.7007538586061028,0.03721050858291897,0.5773687516324154,-0.625144534652329,-0.06758345583945408,0.6489789398956456,0
-1.8132254334623212,1.0458027522193223,0.06690406876296796,-0.7170928397936138,0.3002869795084175,0.35245252909856356,0.038437196878121874,0
0.061188983512649446,0.21580472931641811,-0.058211545793690304,-1.0556710624992838,-0.9563294157692764,0.0815247625634283,0.04679098871890392,0
-1.506274429577489,0.25240242084804165,-0.7600151322950833,-0.26918897297323124,0.48680626415042105,-0.6255364979957894,0.24959354219631188,0
0.15464407731262977,-0.2485698018008469,-1.2879723766495517,-0.7963668855299224,-0.8887088239656753,-0.3047904738993786,0.07461625697851325,0
0.20675765897332823,0.41528718215143917,0.2391080642680734,-1.0962441484732628,-0.7354735957146542,-0.057171701774049406,0.020757736058038764,0
-1.97223723729624,0.9972623975754006,0.0789919615891733,-0.9538578974747903,-0.3692262292486766,-0.6267642542932297,0.5883927911786722,0
-1.5891366903473465,1.0948236499286756,0.27432977506038203,-0.7571209215911554,0.527659707568513,0.46722230733014986,0.14360866959020865,0
-0.6933080547614584,-0.11336437059816838,-0.5083519243306298,-0.6237578646198125,-0.5324785694564675,-0.08572428350288495,-0.14229418619491935,0
-2.5441958354935625,-0.8535570677025317,-0.2319709336244474,-0.0728856849377544,-1.4058812655318906,-0.08543847846437908,0.18917011112260068,0
-1.9439065312553425,0.4833960796071999,-0.9585273118489701,-0.42219996715116226,-0.9538548947559191,0.9042912640933467,0.19551212282018157,0
-2.1399502863511435,0.7124173648037221,-0.12508022014708584,-0.7543676287603591,-0.13562082201509318,-0.7232125232383292,0.40077852196648844,0
-1.1141800814459566,0.0913608182157689,-0.4161376557449067,-0.7016674320464356,-1.0834262945057591,-0.13046947723977112,0.041994457608535415,0
-0.7910058489952821,0.44275774845326105,0.24708069568428165,-1.170845702166443,-0.9217495884745832,-0.12473659152638338,0.2595732301710755,0
-2.5729004595374523,-0.35944330418404935,-0.2703008986008967,-0.1920455897478737,-1.2300611518786142,0.13092822653083094,0.1696163086797964,0
-0.8165523763122873,0.6033352665632382,0.8450072299043252,-0.8013396172776446,0.2978284445972943,-1.1586303235476554,0.2127725099072422,0
-1.8074580195724024,1.3242599287122094,-0.1373910224116579,-0.9173812368574055,0.4478283446829591,-0.33159645769320556,0.6172223150399008,0
-4.5653812485067675,-1.472543980841237,0.6331475887654738,0.7150944670890222,-0.24587643826939273,-0.8519111569287391,0.7242692831622388,0
-2.4785733840049016,0.9760875800589961,-1.1381296452563854,-0.41981256260160543,-0.3083318284853524,0.34972492727590604,0.005391152694446051,0
-0.6979989080719525,0.13239522120927724,-0.09660534230622159,-0.9884157716940942,-1.1601740123263815,-0.0052447872689048245,-0.2411396546745495,0
-2.294996240032586,1.5695126862407403,-0.634871433675034,-0.6797142379125665,0.46703523446564,0.4475018362113718,0.37196596568720813,0
-2.2239668616865913,-0.1271637676514846,-0.3458849102991809,-0.49107870887821364,-0.7823569401416098,-0.5572750452674027,-0.06816386323974648,0
-0.5237550986311985,-1.385898682179834,0.09580032381322223,-0.3612658437762,-0.11029382528202705,-0.2389928626845047,-0.044749123176055866,0
-0.7729124346101007,-1.7985519852894911,0.26293366420794356,-0.3444362772135673,-0.21179377677167383,-0.10660016756565338,-0.23817150327638095,0
-2.863990584458624,-2.3766578313495397,0.8472218704978975,0.4812161809314527,-0.5075930630160372,0.03676012593477763,0.2438280821274952,0
-0.5066612378240888,-1.1411361591741285,0.745130697144942,-0.534151485270821,0.26570959170355113,-0.11093058360708376,0.025706478973014407,0
0.8041929548825044,-0.9892408578625,0.20516046554579878,-0.8316611667233881,-0.31925508490854587,0.10205628029288338,0.06693763680992597,0
0.10408368148159376,-1.1744012613692085,-0.5103384375678969,-0.2918857666678638,0.8231152726340506,-0.41028568740638477,0.10734171789162177,0
0.8990860283330443,-1.3380362979962026,-0.5966549310226332,-0.6673434259710417,-0.33798442692853753,0.04554649236624194,0.07870978901762894,0
1.6988592379744265,-0.6305267768241112,0.3687877142262247,-1.1073544812415212,-0.23170055771972647,0.10843716128434648,0.490814140805155,0
0.026664261611281232,-1.3696460781385427,0.8424583798943938,-0.8581781118927896,0.3304056806345986,-0.12410157844754581,0.07261288932002084,0
-0.18404610871564078,-0.7608912117872046,0.7508308807318401,-0.6525343290095869,0.4263381602327202,-0.2955046816070072,0.2973871505891465,0
0.19361638778517806,-1.2695398250217207,-0.11486312485491504,-0.5055010737796193,-0.1907483115670618,0.21418505881106406,-0.12590039154124744,0
-0.9482409208565381,-2.387475811681513,0.4099506341305908,-0.06787087604393506,-0.695912359219155,0.3830337050968818,0.007100985820732304,0
-0.3510415530902688,-2.125621798570638,0.10353847209463983,-0.24797295685166795,-0.4595037172977679,0.2627269958797356,0.036856211501233624,0
-0.36609419193123105,-1.4276146976776805,0.7841622210329687,-0.6873790757386558,0.26726064250136555,-0.10582963785892889,0.16096558886511184,0
0.049112735350419635,-1.9468149545728606,0.08248835798757807,-0.4484309681342197,-0.5073856651743839,0.39922455986409694,-0.2245451904977608,0
-0.28328159792745683,-1.404106314195326,0.923159215075449,-0.7513210661206876,-0.2604108345403993,0.13943511084430185,0.19264063776636944,0
-1.2736809425085773,-2.592720053966617,0.3416624030194083,0.05452812222960356,-0.6241406016620015,0.5520653354065939,-0.08787527028901522,0
0.5359537997472786,-0.6171997076778682,1.1069664353047797,-0.8171338751626881,0.508600302722931,-0.2825976372632609,0.01335324715121587,0
0.334435804256779,-0.8739231907358417,0.6060131045527287,-0.8828939146310907,1.1850371719920776,-0.5239195235858739,0.4941975163061058,0
-3.3431789033784707,-2.8960089362484536,1.0630265859627883,0.8189592399778204,0.31478569573506987,-0.38242397281472434,0.6322102053653395,0
-0.749053213524837,-1.5410186804613477,0.17165337474947973,-0.34382460285167504,-0.06435138990547538,-0.13332326608874956,0.010574930457825106,0
-0.03789340634311069,-1.7695347627159883,0.15562699156535395,-0.4975659701101024,0.04093206262977411,0.015185328194625251,-0.1153897747718046,0
0.12989295123366273,-0.7854314987273222,0.5138506660359454,-0.7737023134123105,1.0066813394720604,-0.4560827543620233,0.4142743616441712,0
-0.7574061459122889,-1.8039438649766257,0.6365887016558202,-0.4237333310516975,0.058402460598779224,0.03718972272955911,-0.2399401503263196,1
-0.23856695739421888,-1.277789147351688,0.06309761099894304,-0.27622388478479026,0.3526244028378772,-0.06107722824313562,-0.23066501188103275,0
0.20255611235046714,-1.5539626458100821,0.08318437365218799,-0.432239754682243,0.23176105988368312,-0.009202236454566977,-0.17465690692737898,0
-2.620697938348995,-2.70846310782541,0.7288821415440134,0.6843094463254684,-0.10900530012450678,0.34373364633960635,0.12411220248541648,0
0.06231803744129328,-1.0044710851752343,0.5309683384427359,-0.5087275739566066,0.61233698979126,0.02557732541018462,-0.10723658141680704,0
0.8125409418740969,-1.2220268943259298,-0.46418602509625506,-0.5283713143270043,-0.08295727226402576,0.008804833839137717,-0.19652794357721512,0
-0.17235082962168938,-1.2115536437415326,-0.6475868575182226,-0.046989454229171126,1.0131202541498128,0.09000376965932957,-0.06756868454320851,0
0.9650106234975723,-1.3224670572404755,-1.0728776835624754,-0.47908834456085614,-0.24070259253540963,0.01747507379648106,-0.24148645859944828,0
1.6436982656511656,-0.7889248500502605,-0.013180738967305755,-0.864699944564386,0.007227326020422682,0.10787549405412845,0.1528636267684769,0
0.8067030673361083,-1.1099728866779817,0.6523926709667968,-0.8809263145723032,0.5355365309965554,-0.08953151151204554,0.20939492778779242,1
0.174370446892793,-0.7068101599786213,0.6570825289342087,-0.5688639654536086,0.9014799735450508,-0.017665495176686512,-0.010932248170201124,0
-0.0037573046419698457,-1.5877350992813593,-0.3868982610228778,-0.12669783265870907,0.44663232619217086,-0.11399517083660704,0.09453907046317268,0
-0.16328628666696507,-2.18462289918763,0.5635794020385823,-0.22183885394823086,-0.8189657767058642,0.7908787581702393,-0.0519516285293858,0
-0.014617714446927794,-2.157180089205852,-0.6493417270573922,-0.04684907029072195,-0.21167847209271742,0.4443690531826936,0.12073264810189736,0
0.300776200605251,-1.4100624429836628,0.5767252551966139,-0.6656671144061983,0.2071467135877252,0.07779555514396716,-0.01666887423416837,0
0.6670679900662178,-1.7536382496033893,-0.23843031693975833,-0.4680129634912812,-0.5774082989574284,0.5574266549439626,-0.15290068486885736,0
0.8927465403194876,-1.1207297288372222,0.3904962473348715,-0.8787781291684479,-0.1329170193245961,0.23394313747202794,0.049144995123889354,0
-0.5434039714133256,-2.4661483349820528,0.31356062651877636,-0.018361715235828094,-0.5986891495497546,0.6140277418249688,-0.07043259522132335,0
0.7311103266154959,-0.588597140326936,0.8680003928884853,-0.712353497747344,0.7103889103221941,-0.06559309139888421,-0.21066376226091757,0
0.32345423753120556,-1.2218542738644085,-0.08801477664695143,-0.4311707212192182,-0.17126807314954237,-0.03696269193713269,-0.16637767086043473,0
0.6226428022826487,-0.9916464529747966,0.5809681898175251,-0.7618404934324359,0.9550721377501545,-0.2136534971821952,0.43512741059395665,0
-2.905958922715757,-3.185156155725155,1.3232319958808252,0.8888928004992682,0.5977772239398753,0.15802638344505365,0.4636349135395486,1
-0.08093411880835442,-1.4410724159848929,-0.21343505847343544,-0.3292915937186541,0.07223442484361711,-0.05445420561557694,-0.14619273076575307,0
1.0187528151026197,-1.0727588916617874,-0.01032429303310191,-0.7504864020900662,0.19425595855150046,-0.06842909663072064,-0.10227161908842218,1
0.17208564180655622,-1.2083527264574307,0.25311520110684393,-0.5172911795001534,0.6035283479892587,-0.033773506226264086,0.18437316218729147,0
0.1169595270578879,-1.5386043951911477,0.020817695450540477,-0.4471211064051338,0.15897936232602983,-0.00020996657721230358,-0.2197337155861875,0
-0.5076277079494474,-0.11820724440185779,-0.21368086068242262,-0.33165968207289115,-0.49405050765548014,-0.8059137907904247,0.027797570299312273,0
-0.44544117527592236,-0.47767086098593875,0.34512913963506053,-0.41955298049648143,-0.5814918362738684,-0.7534318303825577,-0.04711238091478369,0
-3.2501877824277923,-1.7891144012369158,0.7632543974908205,0.7536800570835631,-0.6943239002320327,-0.2474613683592945,0.27349547501039667,0
-0.6696296657841371,0.4776801442356098,0.5302949529168349,-0.5497754907898845,-0.3425361068236793,-0.7508740885804628,0.10498001421945043,0
1.7237553264338754,-0.8589021708544965,-0.19983946331538371,-0.812968668529683,-0.8944635613926433,0.3096528823599899,0.2280989480702927,0
0.22205508281433453,-0.452202958393596,0.1334225925792074,-0.3845896493991851,0.24366059236486498,-0.40835641127373573,0.02295256198507679,0
1.3912940846975217,-0.9586339631396128,-0.6399700709777558,-0.6203149955023082,-0.7596901147267416,-0.07588031802609788,0.17046787487117407,0
1.816635534795622,0.3465744923281703,0.6806124888428321,-1.2246492157003663,-0.9521345345722495,0.12786467487975506,0.31679191399379675,0
0.8398646229176097,-0.3028013881702553,0.9963490961958633,-0.9126405547756614,0.3962471045627403,-0.4859115867353301,0.48029732763812466,0
